,world,question,wq_order,u_order,q_order,response,pol,conform,D%,R%,winner
17559,1,2,82,958,17650,1.0,1.0,conform,0.3333333333333333,0.35555555555555557,republicans
17707,1,2,83,965,17798,1.0,1.0,conform,0.3333333333333333,0.3695652173913043,republicans
17917,1,2,84,978,18008,0.0,1.0,rebel,0.3333333333333333,0.3829787234042553,republicans
18219,1,2,85,993,18310,0.0,1.0,rebel,0.3333333333333333,0.375,republicans
18346,1,2,86,999,18437,0.0,1.0,rebel,0.3333333333333333,0.3673469387755102,republicans
18501,1,2,87,1007,18592,0.0,2.0,rebel,0.3333333333333333,0.36,republicans
18770,1,2,88,1024,18862,0.0,2.0,rebel,0.3333333333333333,0.35294117647058826,republicans
18915,1,2,89,1034,19010,1.0,1.0,conform,0.3333333333333333,0.34615384615384615,republicans
19218,1,2,90,1049,19314,1.0,-2.0,rebel,0.3333333333333333,0.3584905660377358,republicans
19344,1,2,91,1056,19440,0.0,1.0,rebel,0.35135135135135137,0.3584905660377358,republicans
19706,1,2,92,1073,19802,0.0,1.0,rebel,0.35135135135135137,0.35185185185185186,republicans
19850,1,2,93,1081,19946,0.0,1.0,conform,0.35135135135135137,0.34545454545454546,democrats
19924,1,2,94,1085,20020,1.0,2.0,rebel,0.35135135135135137,0.3392857142857143,democrats
20092,1,2,95,1094,20188,0.0,2.0,conform,0.35135135135135137,0.3508771929824561,democrats
20436,1,2,96,1109,20532,0.0,2.0,conform,0.35135135135135137,0.3448275862068966,democrats
20726,1,2,97,1121,20822,0.0,-2.0,rebel,0.35135135135135137,0.3389830508474576,democrats
20958,1,2,98,1132,21054,1.0,2.0,rebel,0.34210526315789475,0.3389830508474576,democrats
21185,1,2,99,1143,21281,0.0,-2.0,conform,0.34210526315789475,0.35,republicans
21246,1,2,100,1146,21342,0.0,2.0,rebel,0.3333333333333333,0.35,republicans
21489,1,2,101,1159,21585,0.0,-2.0,conform,0.3333333333333333,0.3442622950819672,republicans
21714,1,2,102,1173,21810,0.0,1.0,rebel,0.325,0.3442622950819672,republicans
22066,1,2,103,1183,22230,1.0,1.0,conform,0.325,0.3387096774193548,republicans
22262,1,2,104,1198,22427,0.0,-1.0,conform,0.325,0.3492063492063492,republicans
22440,1,2,105,1206,22605,0.0,-1.0,conform,0.3170731707317073,0.3492063492063492,republicans
22734,1,2,106,1225,22899,0.0,-2.0,conform,0.30952380952380953,0.3492063492063492,republicans
22898,1,2,107,1235,23063,0.0,1.0,rebel,0.3023255813953488,0.3492063492063492,republicans
23464,1,2,108,1252,23630,0.0,2.0,rebel,0.3023255813953488,0.34375,republicans
23594,1,2,109,1269,23760,0.0,-1.0,conform,0.3023255813953488,0.3384615384615385,republicans
23633,1,2,110,1276,23799,0.0,-2.0,conform,0.29545454545454547,0.3384615384615385,republicans
24067,1,2,111,1288,24233,0.0,-2.0,conform,0.28888888888888886,0.3384615384615385,republicans
24074,1,2,112,1294,24240,1.0,-2.0,rebel,0.2826086956521739,0.3384615384615385,republicans
24387,1,2,113,1312,24553,0.0,1.0,rebel,0.2978723404255319,0.3384615384615385,republicans
24654,1,2,114,1318,24820,0.0,2.0,rebel,0.2978723404255319,0.3333333333333333,republicans
24795,1,2,115,1328,24961,0.0,2.0,rebel,0.2978723404255319,0.3283582089552239,republicans
24940,1,2,116,1327,25106,0.0,-2.0,conform,0.2978723404255319,0.3235294117647059,republicans
25696,1,2,117,1363,25862,0.0,-1.0,conform,0.2916666666666667,0.3235294117647059,republicans
25702,1,2,118,1375,25868,0.0,-1.0,conform,0.2857142857142857,0.3235294117647059,republicans
25786,1,2,119,1365,25952,1.0,1.0,conform,0.28,0.3235294117647059,republicans
25903,1,2,120,1391,26069,1.0,1.0,conform,0.28,0.3333333333333333,republicans
26181,1,2,121,1396,26347,0.0,-2.0,conform,0.28,0.34285714285714286,republicans
26543,1,2,122,1409,26711,0.0,2.0,rebel,0.27450980392156865,0.34285714285714286,republicans
26597,1,2,123,1353,26765,1.0,2.0,conform,0.27450980392156865,0.3380281690140845,republicans
26610,1,2,124,1414,26778,0.0,-1.0,conform,0.27450980392156865,0.3472222222222222,republicans
26809,1,2,125,1427,26977,0.0,-2.0,conform,0.2692307692307692,0.3472222222222222,republicans
27060,1,2,126,1447,27233,0.0,2.0,rebel,0.2641509433962264,0.3472222222222222,republicans
27345,1,2,127,1457,27520,0.0,-2.0,conform,0.2641509433962264,0.3424657534246575,republicans
27507,1,2,128,1465,27690,0.0,-2.0,conform,0.25925925925925924,0.3424657534246575,republicans
28212,1,2,129,1489,28399,0.0,-2.0,conform,0.2545454545454545,0.3424657534246575,republicans
28333,1,2,130,1513,28521,0.0,-2.0,conform,0.25,0.3424657534246575,republicans
28722,1,2,131,1534,28911,0.0,-2.0,conform,0.24561403508771928,0.3424657534246575,republicans
29057,1,2,133,1554,29246,0.0,-2.0,conform,0.2413793103448276,0.3424657534246575,republicans
29261,1,2,134,1531,29454,0.0,-1.0,conform,0.23728813559322035,0.3424657534246575,republicans
29291,1,2,135,1568,29484,1.0,2.0,conform,0.23333333333333334,0.3424657534246575,republicans
29758,1,2,136,1590,29954,0.0,-1.0,conform,0.23333333333333334,0.35135135135135137,republicans
30000,1,2,137,1596,30197,0.0,1.0,rebel,0.22950819672131148,0.35135135135135137,republicans
30307,1,2,138,1620,30508,0.0,2.0,rebel,0.22950819672131148,0.3466666666666667,republicans
30316,1,2,139,1582,30517,0.0,-1.0,conform,0.22950819672131148,0.34210526315789475,republicans
30464,1,2,140,1604,30666,0.0,1.0,rebel,0.22580645161290322,0.34210526315789475,republicans
30535,1,2,141,1631,30737,1.0,1.0,conform,0.22580645161290322,0.33766233766233766,republicans
30751,1,2,142,1641,30954,0.0,1.0,rebel,0.22580645161290322,0.34615384615384615,republicans
30772,1,2,143,1523,30975,0.0,-1.0,conform,0.22580645161290322,0.34177215189873417,republicans
30848,1,2,144,1644,31051,1.0,-2.0,rebel,0.2222222222222222,0.34177215189873417,republicans
31101,1,2,145,1661,31317,0.0,1.0,rebel,0.234375,0.34177215189873417,republicans
31344,1,2,146,1667,31564,1.0,1.0,conform,0.234375,0.3375,republicans
31530,1,2,147,1682,31760,1.0,-2.0,rebel,0.234375,0.345679012345679,republicans
31658,1,2,148,1687,31903,1.0,2.0,conform,0.24615384615384617,0.345679012345679,republicans
31896,1,2,149,1699,32169,0.0,-2.0,conform,0.24615384615384617,0.35365853658536583,republicans
32091,1,2,150,1709,32364,0.0,2.0,rebel,0.24242424242424243,0.35365853658536583,republicans
32233,1,2,151,1720,32557,0.0,1.0,rebel,0.24242424242424243,0.3493975903614458,republicans
32429,1,2,152,1729,32753,0.0,-1.0,conform,0.24242424242424243,0.34523809523809523,republicans
32654,1,2,153,1739,32978,0.0,-2.0,conform,0.23880597014925373,0.34523809523809523,republicans
32698,1,2,154,1746,33025,0.0,1.0,rebel,0.23529411764705882,0.34523809523809523,republicans
32988,1,2,155,1763,33341,0.0,-2.0,conform,0.23529411764705882,0.3411764705882353,republicans
33219,1,2,156,1771,33572,0.0,-2.0,conform,0.2318840579710145,0.3411764705882353,republicans
33226,1,2,157,1776,33579,1.0,1.0,conform,0.22857142857142856,0.3411764705882353,republicans
33580,1,2,160,1852,33939,0.0,-2.0,conform,0.22857142857142856,0.3488372093023256,republicans
33729,1,2,161,1876,34090,0.0,1.0,rebel,0.22535211267605634,0.3488372093023256,republicans
34006,1,2,162,1904,34369,0.0,2.0,rebel,0.22535211267605634,0.3448275862068966,republicans
34545,1,2,163,1932,34909,0.0,-2.0,conform,0.22535211267605634,0.3409090909090909,republicans
34688,1,2,164,1941,35052,0.0,-2.0,conform,0.2222222222222222,0.3409090909090909,republicans
34720,1,2,165,1947,35084,1.0,-2.0,rebel,0.2191780821917808,0.3409090909090909,republicans
34897,1,2,166,1962,35261,0.0,-2.0,conform,0.22972972972972974,0.3409090909090909,republicans
35397,1,2,167,1989,35761,0.0,-2.0,conform,0.22666666666666666,0.3409090909090909,republicans
35405,1,2,168,1990,35769,0.0,1.0,rebel,0.2236842105263158,0.3409090909090909,republicans
35788,1,2,169,2023,36154,0.0,2.0,rebel,0.2236842105263158,0.33707865168539325,republicans
35877,1,2,170,2027,36243,1.0,-2.0,rebel,0.2236842105263158,0.3333333333333333,republicans
36091,1,2,171,2046,36459,1.0,-1.0,rebel,0.23376623376623376,0.3333333333333333,republicans
36224,1,2,172,2058,36592,0.0,-1.0,conform,0.24358974358974358,0.3333333333333333,republicans
36331,1,2,173,2065,36703,0.0,-2.0,conform,0.24050632911392406,0.3333333333333333,republicans
36517,1,2,174,2076,36889,0.0,-1.0,conform,0.2375,0.3333333333333333,republicans
36621,1,2,175,2084,36993,0.0,-2.0,conform,0.2345679012345679,0.3333333333333333,republicans
36827,1,2,176,2099,37199,1.0,2.0,conform,0.23170731707317074,0.3333333333333333,republicans
37387,1,2,177,2142,37778,0.0,2.0,rebel,0.23170731707317074,0.34065934065934067,republicans
37488,1,2,178,2147,37879,0.0,1.0,rebel,0.23170731707317074,0.33695652173913043,republicans
37580,1,2,179,2157,37971,0.0,2.0,rebel,0.23170731707317074,0.3333333333333333,republicans
37756,1,2,180,2165,38148,0.0,2.0,rebel,0.23170731707317074,0.32978723404255317,republicans
37938,1,2,181,2175,38331,0.0,-1.0,conform,0.23170731707317074,0.3263157894736842,republicans
38197,1,2,182,2186,38590,0.0,-2.0,conform,0.2289156626506024,0.3263157894736842,republicans
38258,1,2,183,2194,38651,1.0,-2.0,rebel,0.2261904761904762,0.3263157894736842,republicans
38648,1,2,184,2224,39044,0.0,-2.0,conform,0.23529411764705882,0.3263157894736842,republicans
38776,1,2,185,2243,39179,0.0,2.0,rebel,0.23255813953488372,0.3263157894736842,republicans
38903,1,2,186,2249,39327,0.0,-2.0,conform,0.23255813953488372,0.3229166666666667,republicans
39018,1,2,187,2255,39442,0.0,-2.0,conform,0.22988505747126436,0.3229166666666667,republicans
39247,1,2,188,2267,39673,1.0,-1.0,rebel,0.22727272727272727,0.3229166666666667,republicans
39442,1,2,189,2278,39869,1.0,1.0,conform,0.23595505617977527,0.3229166666666667,republicans
39665,1,2,190,2290,40092,0.0,1.0,rebel,0.23595505617977527,0.32989690721649484,republicans
39861,1,2,191,2295,40288,1.0,1.0,conform,0.23595505617977527,0.32653061224489793,republicans
40050,1,2,192,2309,40477,0.0,1.0,rebel,0.23595505617977527,0.3333333333333333,republicans
40401,1,2,193,2323,40828,0.0,1.0,rebel,0.23595505617977527,0.33,republicans
40405,1,2,194,2325,40832,0.0,2.0,rebel,0.23595505617977527,0.32673267326732675,republicans
40665,1,2,195,2342,41092,1.0,1.0,conform,0.23595505617977527,0.3235294117647059,republicans
40857,1,2,196,2346,41284,0.0,1.0,rebel,0.23595505617977527,0.3300970873786408,republicans
41133,1,2,197,2358,41560,0.0,-2.0,conform,0.23595505617977527,0.3269230769230769,republicans
41438,1,2,198,2377,41894,1.0,1.0,conform,0.23333333333333334,0.3269230769230769,republicans
41571,1,2,199,2389,42035,0.0,1.0,rebel,0.23333333333333334,0.3333333333333333,republicans
41840,1,2,200,2403,42318,0.0,1.0,rebel,0.23333333333333334,0.330188679245283,republicans
41924,1,2,201,2404,42402,1.0,-2.0,rebel,0.23333333333333334,0.32710280373831774,republicans
42167,1,2,202,2420,42645,1.0,2.0,conform,0.24175824175824176,0.32710280373831774,republicans
42198,1,2,203,2425,42688,1.0,-2.0,rebel,0.24175824175824176,0.3333333333333333,republicans
42540,1,2,204,2438,43030,0.0,-1.0,conform,0.25,0.3333333333333333,republicans
42841,1,2,205,2470,43331,1.0,1.0,conform,0.24731182795698925,0.3333333333333333,republicans
43089,1,2,206,2488,43586,0.0,2.0,rebel,0.24731182795698925,0.3394495412844037,republicans
43217,1,2,207,2497,43714,1.0,1.0,conform,0.24731182795698925,0.33636363636363636,republicans
43339,1,2,208,2505,43836,0.0,-1.0,conform,0.24731182795698925,0.34234234234234234,republicans
43572,1,2,209,2516,44069,1.0,2.0,conform,0.24468085106382978,0.34234234234234234,republicans
43761,1,2,210,2525,44258,1.0,-2.0,rebel,0.24468085106382978,0.3482142857142857,republicans
44222,1,2,211,2550,44722,0.0,-1.0,conform,0.25263157894736843,0.3482142857142857,republicans
44382,1,2,212,2555,44882,0.0,1.0,rebel,0.25,0.3482142857142857,republicans
44654,1,2,213,2569,45154,0.0,-2.0,conform,0.25,0.34513274336283184,republicans
45078,1,2,214,2601,45579,0.0,1.0,rebel,0.24742268041237114,0.34513274336283184,republicans
45363,1,2,215,2616,45865,0.0,1.0,rebel,0.24742268041237114,0.34210526315789475,republicans
45701,1,2,216,2631,46203,1.0,2.0,conform,0.24742268041237114,0.3391304347826087,republicans
45820,1,2,217,2635,46322,0.0,-2.0,conform,0.24742268041237114,0.3448275862068966,republicans
45910,1,2,218,2645,46412,0.0,-2.0,conform,0.24489795918367346,0.3448275862068966,republicans
46227,1,2,219,2663,46729,1.0,2.0,conform,0.24242424242424243,0.3448275862068966,republicans
46405,1,2,220,2671,46907,1.0,-2.0,rebel,0.24242424242424243,0.3504273504273504,republicans
46647,1,2,221,2691,47149,0.0,-2.0,conform,0.25,0.3504273504273504,republicans
46730,1,2,222,2696,47232,0.0,1.0,rebel,0.24752475247524752,0.3504273504273504,republicans
46940,1,2,223,2707,47442,0.0,-2.0,conform,0.24752475247524752,0.3474576271186441,republicans
47140,1,2,224,2716,47642,0.0,1.0,rebel,0.24509803921568626,0.3474576271186441,republicans
36,1,3,1,1,36,1.0,1.0,equal,0.5,0.5,equal
267,1,3,2,14,267,0.0,1.0,rebel,0.5,1.0,republicans
341,1,3,3,20,341,1.0,-1.0,equal,0.5,0.5,equal
665,1,3,4,36,665,0.0,2.0,conform,1.0,0.5,democrats
758,1,3,5,41,758,0.0,1.0,conform,1.0,0.3333333333333333,democrats
1124,1,3,6,65,1124,0.0,-2.0,rebel,1.0,0.25,democrats
1249,1,3,7,69,1249,0.0,-2.0,rebel,0.5,0.25,democrats
1641,1,3,8,86,1641,1.0,2.0,rebel,0.3333333333333333,0.25,democrats
1790,1,3,9,94,1790,0.0,-1.0,conform,0.3333333333333333,0.4,republicans
1819,1,3,10,103,1819,0.0,2.0,rebel,0.25,0.4,republicans
2141,1,3,11,120,2141,0.0,-1.0,conform,0.25,0.3333333333333333,republicans
2438,1,3,12,136,2438,1.0,1.0,conform,0.2,0.3333333333333333,republicans
2494,1,3,13,139,2494,0.0,-2.0,conform,0.2,0.42857142857142855,republicans
2666,1,3,14,149,2675,0.0,-2.0,conform,0.16666666666666666,0.42857142857142855,republicans
2854,1,3,15,159,2869,0.0,1.0,rebel,0.14285714285714285,0.42857142857142855,republicans
3258,1,3,16,174,3273,1.0,-2.0,rebel,0.14285714285714285,0.375,republicans
3305,1,3,17,183,3320,0.0,1.0,rebel,0.25,0.375,republicans
3547,1,3,18,196,3562,0.0,-2.0,conform,0.25,0.3333333333333333,republicans
3694,1,3,19,203,3709,0.0,1.0,rebel,0.2222222222222222,0.3333333333333333,republicans
3844,1,3,20,211,3859,1.0,-1.0,rebel,0.2222222222222222,0.3,republicans
4156,1,3,21,225,4173,0.0,1.0,equal,0.3,0.3,equal
4302,1,3,22,236,4319,0.0,-2.0,rebel,0.3,0.2727272727272727,democrats
4480,1,3,23,243,4497,1.0,-1.0,equal,0.2727272727272727,0.2727272727272727,equal
4648,1,3,24,253,4665,0.0,2.0,conform,0.3333333333333333,0.2727272727272727,democrats
4911,1,3,25,267,4928,0.0,-2.0,rebel,0.3333333333333333,0.25,democrats
5053,1,3,26,274,5070,1.0,-1.0,conform,0.3076923076923077,0.25,democrats
5280,1,3,27,289,5297,1.0,-1.0,conform,0.35714285714285715,0.25,democrats
5282,1,3,28,284,5299,0.0,-1.0,rebel,0.4,0.25,democrats
5635,1,3,29,306,5652,0.0,1.0,conform,0.375,0.25,democrats
6055,1,3,30,331,6072,0.0,1.0,conform,0.375,0.23076923076923078,democrats
6227,1,3,31,342,6244,0.0,2.0,conform,0.375,0.21428571428571427,democrats
6451,1,3,32,352,6468,0.0,2.0,conform,0.375,0.2,democrats
6613,1,3,33,360,6630,1.0,-2.0,conform,0.375,0.1875,democrats
6840,1,3,34,373,6858,1.0,-1.0,conform,0.4117647058823529,0.1875,democrats
7216,1,3,35,395,7237,1.0,2.0,rebel,0.4444444444444444,0.1875,democrats
7440,1,3,36,402,7461,0.0,-1.0,rebel,0.4444444444444444,0.23529411764705882,democrats
7557,1,3,37,420,7578,1.0,1.0,rebel,0.42105263157894735,0.23529411764705882,democrats
7578,1,3,38,410,7599,1.0,2.0,rebel,0.42105263157894735,0.2777777777777778,democrats
8157,1,3,39,444,8179,0.0,2.0,conform,0.42105263157894735,0.3157894736842105,democrats
8277,1,3,40,451,8299,0.0,-2.0,rebel,0.42105263157894735,0.3,democrats
8384,1,3,41,461,8406,1.0,1.0,rebel,0.4,0.3,democrats
8745,1,3,42,482,8773,1.0,1.0,rebel,0.4,0.3333333333333333,democrats
8844,1,3,43,478,8872,0.0,2.0,conform,0.4,0.36363636363636365,democrats
9011,1,3,44,493,9039,0.0,1.0,conform,0.4,0.34782608695652173,democrats
9427,1,3,45,519,9455,0.0,-1.0,rebel,0.4,0.3333333333333333,democrats
9554,1,3,46,529,9582,1.0,-1.0,conform,0.38095238095238093,0.3333333333333333,democrats
9865,1,3,47,547,9893,0.0,-2.0,rebel,0.4090909090909091,0.3333333333333333,democrats
10089,1,3,48,557,10117,0.0,2.0,conform,0.391304347826087,0.3333333333333333,democrats
10300,1,3,49,572,10328,0.0,-2.0,rebel,0.391304347826087,0.32,democrats
10554,1,3,50,591,10582,1.0,-2.0,conform,0.375,0.32,democrats
10727,1,3,51,600,10755,0.0,-1.0,rebel,0.4,0.32,democrats
10740,1,3,52,588,10768,0.0,-1.0,rebel,0.38461538461538464,0.32,democrats
11022,1,3,53,613,11050,0.0,-2.0,rebel,0.37037037037037035,0.32,democrats
11298,1,3,54,631,11326,0.0,1.0,conform,0.35714285714285715,0.32,democrats
11558,1,3,55,645,11586,0.0,2.0,conform,0.35714285714285715,0.3076923076923077,democrats
11762,1,3,56,657,11790,0.0,2.0,conform,0.35714285714285715,0.2962962962962963,democrats
11922,1,3,57,665,11950,0.0,1.0,conform,0.35714285714285715,0.2857142857142857,democrats
12108,1,3,58,672,12136,0.0,1.0,conform,0.35714285714285715,0.27586206896551724,democrats
12147,1,3,59,679,12175,0.0,2.0,conform,0.35714285714285715,0.26666666666666666,democrats
12717,1,3,60,700,12745,0.0,1.0,conform,0.35714285714285715,0.25806451612903225,democrats
13081,1,3,61,726,13109,0.0,1.0,conform,0.35714285714285715,0.25,democrats
13266,1,3,62,736,13294,0.0,2.0,conform,0.35714285714285715,0.24242424242424243,democrats
13386,1,3,63,741,13414,0.0,2.0,conform,0.35714285714285715,0.23529411764705882,democrats
13902,1,3,64,769,13930,0.0,-1.0,rebel,0.35714285714285715,0.22857142857142856,democrats
14249,1,3,65,786,14277,0.0,2.0,conform,0.3448275862068966,0.22857142857142856,democrats
14309,1,3,66,790,14337,0.0,2.0,conform,0.3448275862068966,0.2222222222222222,democrats
14544,1,3,67,801,14572,0.0,-2.0,rebel,0.3448275862068966,0.21621621621621623,democrats
14651,1,3,68,810,14679,0.0,1.0,conform,0.3333333333333333,0.21621621621621623,democrats
15022,1,3,69,828,15050,0.0,1.0,conform,0.3333333333333333,0.21052631578947367,democrats
15046,1,3,70,829,15074,0.0,2.0,conform,0.3333333333333333,0.20512820512820512,democrats
15382,1,3,71,847,15416,0.0,2.0,conform,0.3333333333333333,0.2,democrats
15599,1,3,72,856,15633,1.0,1.0,rebel,0.3333333333333333,0.1951219512195122,democrats
15697,1,3,73,865,15731,0.0,-1.0,rebel,0.3333333333333333,0.21428571428571427,democrats
15869,1,3,74,871,15903,1.0,-1.0,conform,0.3225806451612903,0.21428571428571427,democrats
16071,1,3,75,882,16105,1.0,-1.0,conform,0.34375,0.21428571428571427,democrats
16297,1,3,76,894,16331,0.0,-2.0,rebel,0.36363636363636365,0.21428571428571427,democrats
16505,1,3,77,904,16539,0.0,-1.0,rebel,0.35294117647058826,0.21428571428571427,democrats
16609,1,3,78,909,16643,0.0,1.0,conform,0.34285714285714286,0.21428571428571427,democrats
16806,1,3,79,920,16840,0.0,1.0,conform,0.34285714285714286,0.20930232558139536,democrats
16952,1,3,80,927,17043,1.0,-2.0,conform,0.34285714285714286,0.20454545454545456,democrats
17180,1,3,81,938,17271,1.0,1.0,rebel,0.3611111111111111,0.20454545454545456,democrats
17327,1,3,82,946,17418,1.0,-2.0,conform,0.3611111111111111,0.2222222222222222,democrats
17557,1,3,83,958,17648,0.0,1.0,conform,0.3783783783783784,0.2222222222222222,democrats
17725,1,3,84,965,17816,1.0,1.0,rebel,0.3783783783783784,0.21739130434782608,democrats
17909,1,3,85,978,18000,0.0,1.0,conform,0.3783783783783784,0.23404255319148937,democrats
18217,1,3,86,993,18308,0.0,1.0,conform,0.3783783783783784,0.22916666666666666,democrats
18350,1,3,87,999,18441,0.0,1.0,conform,0.3783783783783784,0.22448979591836735,democrats
18499,1,3,88,1007,18590,0.0,2.0,conform,0.3783783783783784,0.22,democrats
18768,1,3,89,1024,18860,0.0,2.0,conform,0.3783783783783784,0.21568627450980393,democrats
18926,1,3,90,1034,19021,0.0,1.0,conform,0.3783783783783784,0.21153846153846154,democrats
19209,1,3,91,1049,19305,0.0,-2.0,rebel,0.3783783783783784,0.20754716981132076,democrats
19340,1,3,92,1056,19436,0.0,1.0,conform,0.3684210526315789,0.20754716981132076,democrats
19689,1,3,93,1073,19785,1.0,1.0,rebel,0.3684210526315789,0.2037037037037037,democrats
19870,1,3,94,1081,19966,0.0,1.0,conform,0.3684210526315789,0.21818181818181817,democrats
19937,1,3,95,1085,20033,0.0,2.0,conform,0.3684210526315789,0.21428571428571427,democrats
20116,1,3,96,1094,20212,0.0,2.0,conform,0.3684210526315789,0.21052631578947367,democrats
20445,1,3,97,1109,20541,0.0,2.0,conform,0.3684210526315789,0.20689655172413793,democrats
20699,1,3,98,1121,20795,1.0,-2.0,conform,0.3684210526315789,0.2033898305084746,democrats
20913,1,3,99,1132,21009,1.0,2.0,rebel,0.38461538461538464,0.2033898305084746,democrats
21180,1,3,100,1143,21276,0.0,-2.0,rebel,0.38461538461538464,0.21666666666666667,democrats
